Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-28 00:00:00-04:00,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4312260000,0.0,0.0
2022-03-29 00:00:00-04:00,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,5085910000,0.0,0.0
2022-03-30 00:00:00-04:00,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4385570000,0.0,0.0
2022-03-31 00:00:00-04:00,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4823020000,0.0,0.0
2022-04-01 00:00:00-04:00,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4562940000,0.0,0.0
2022-04-04 00:00:00-04:00,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4547350000,0.0,0.0
2022-04-05 00:00:00-04:00,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4800620000,0.0,0.0
2022-04-06 00:00:00-04:00,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4986830000,0.0,0.0
2022-04-07 00:00:00-04:00,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4821490000,0.0,0.0
2022-04-08 00:00:00-04:00,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4083200000,0.0,0.0
2022-04-11 00:00:00-04:00,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4266290000,0.0,0.0
2022-04-12 00:00:00-04:00,4437.58984375,4471.0,4381.33984375,4397.4501953125,4152090000,0.0,0.0
2022-04-13 00:00:00-04:00,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,3828150000,0.0,0.0
2022-04-14 00:00:00-04:00,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4083090000,0.0,0.0
2022-04-18 00:00:00-04:00,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,3910490000,0.0,0.0
2022-04-19 00:00:00-04:00,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4108120000,0.0,0.0
2022-04-20 00:00:00-04:00,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4290450000,0.0,0.0
2022-04-21 00:00:00-04:00,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4636890000,0.0,0.0
2022-04-22 00:00:00-04:00,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4651940000,0.0,0.0
2022-04-25 00:00:00-04:00,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,5240040000,0.0,0.0
2022-04-26 00:00:00-04:00,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4689970000,0.0,0.0
2022-04-27 00:00:00-04:00,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4769680000,0.0,0.0
2022-04-28 00:00:00-04:00,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4854180000,0.0,0.0
2022-04-29 00:00:00-04:00,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,5084030000,0.0,0.0
2022-05-02 00:00:00-04:00,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,5163790000,0.0,0.0
2022-05-03 00:00:00-04:00,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4582050000,0.0,0.0
2022-05-04 00:00:00-04:00,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,5136360000,0.0,0.0
2022-05-05 00:00:00-04:00,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,5077030000,0.0,0.0
2022-05-06 00:00:00-04:00,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,5116940000,0.0,0.0
2022-05-09 00:00:00-04:00,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,5954520000,0.0,0.0
2022-05-10 00:00:00-04:00,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,5885820000,0.0,0.0
2022-05-11 00:00:00-04:00,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,5816140000,0.0,0.0
2022-05-12 00:00:00-04:00,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,6286450000,0.0,0.0
2022-05-13 00:00:00-04:00,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,5183340000,0.0,0.0
2022-05-16 00:00:00-04:00,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4415030000,0.0,0.0
2022-05-17 00:00:00-04:00,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4841410000,0.0,0.0
2022-05-18 00:00:00-04:00,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,5103220000,0.0,0.0
2022-05-19 00:00:00-04:00,3899.0,3945.9599609375,3876.580078125,3900.7900390625,5113550000,0.0,0.0
2022-05-20 00:00:00-04:00,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,5130730000,0.0,0.0
2022-05-23 00:00:00-04:00,3919.419921875,3981.8798828125,3909.0400390625,3973.75,4420030000,0.0,0.0
2022-05-24 00:00:00-04:00,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,4923190000,0.0,0.0
2022-05-25 00:00:00-04:00,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,4802560000,0.0,0.0
2022-05-26 00:00:00-04:00,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4709970000,0.0,0.0
2022-05-27 00:00:00-04:00,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4375620000,0.0,0.0
2022-05-31 00:00:00-04:00,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,6822640000,0.0,0.0
2022-06-01 00:00:00-04:00,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4531800000,0.0,0.0
2022-06-02 00:00:00-04:00,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4405790000,0.0,0.0
2022-06-03 00:00:00-04:00,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,3711110000,0.0,0.0
2022-06-06 00:00:00-04:00,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4332700000,0.0,0.0
2022-06-07 00:00:00-04:00,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,0.0,0.0
2022-06-08 00:00:00-04:00,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,0.0,0.0
2022-06-09 00:00:00-04:00,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,0.0,0.0
2022-06-10 00:00:00-04:00,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,0.0,0.0
2022-06-13 00:00:00-04:00,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,0.0,0.0
2022-06-14 00:00:00-04:00,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,0.0,0.0
2022-06-15 00:00:00-04:00,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,5530480000,0.0,0.0
2022-06-16 00:00:00-04:00,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,5644930000,0.0,0.0
2022-06-17 00:00:00-04:00,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,8520740000,0.0,0.0
2022-06-21 00:00:00-04:00,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,5292260000,0.0,0.0
2022-06-22 00:00:00-04:00,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,5058990000,0.0,0.0
2022-06-23 00:00:00-04:00,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,5098640000,0.0,0.0
2022-06-24 00:00:00-04:00,3821.75,3913.64990234375,3821.75,3911.739990234375,8120260000,0.0,0.0
2022-06-27 00:00:00-04:00,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,4325310000,0.0,0.0
2022-06-28 00:00:00-04:00,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,4270120000,0.0,0.0
