Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-11 00:00:00-04:00,1732.5,1736.699951171875,1730.0,1730.0,75,0.0,0.0
2022-07-12 00:00:00-04:00,1734.199951171875,1735.5,1723.300048828125,1723.300048828125,451,0.0,0.0
2022-07-13 00:00:00-04:00,1710.0,1734.199951171875,1710.0,1734.199951171875,368,0.0,0.0
2022-07-14 00:00:00-04:00,1710.300048828125,1710.5,1704.5,1704.5,1289,0.0,0.0
2022-07-15 00:00:00-04:00,1705.4000244140625,1709.699951171875,1701.0999755859375,1702.4000244140625,721,0.0,0.0
2022-07-18 00:00:00-04:00,1712.199951171875,1712.4000244140625,1709.199951171875,1709.199951171875,264,0.0,0.0
2022-07-19 00:00:00-04:00,1712.300048828125,1714.4000244140625,1706.0999755859375,1710.0,1684,0.0,0.0
2022-07-20 00:00:00-04:00,1707.0999755859375,1708.5,1699.5,1699.5,130,0.0,0.0
2022-07-21 00:00:00-04:00,1687.0,1715.5,1679.800048828125,1712.699951171875,183,0.0,0.0
2022-07-22 00:00:00-04:00,1713.300048828125,1735.0,1713.0,1727.0999755859375,61,0.0,0.0
2022-07-25 00:00:00-04:00,1727.0,1732.0,1719.0,1719.0,67,0.0,0.0
2022-07-26 00:00:00-04:00,1718.0,1718.0,1717.699951171875,1717.699951171875,1,0.0,0.0
2022-07-27 00:00:00-04:00,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,144865,0.0,0.0
2022-07-28 00:00:00-04:00,1732.300048828125,1755.0,1732.0,1750.300048828125,37236,0.0,0.0
2022-07-29 00:00:00-04:00,1754.0,1765.699951171875,1750.0,1762.9000244140625,3485,0.0,0.0
2022-08-01 00:00:00-04:00,1763.9000244140625,1772.5,1756.0999755859375,1769.0,705,0.0,0.0
2022-08-02 00:00:00-04:00,1772.0999755859375,1786.5999755859375,1759.4000244140625,1771.0999755859375,1078,0.0,0.0
2022-08-03 00:00:00-04:00,1756.699951171875,1770.5,1753.0,1758.0,399,0.0,0.0
2022-08-04 00:00:00-04:00,1769.4000244140625,1792.0999755859375,1767.699951171875,1788.5,285,0.0,0.0
2022-08-05 00:00:00-04:00,1791.199951171875,1791.4000244140625,1764.199951171875,1772.9000244140625,645,0.0,0.0
2022-08-08 00:00:00-04:00,1771.800048828125,1786.800048828125,1771.800048828125,1786.800048828125,127,0.0,0.0
2022-08-09 00:00:00-04:00,1790.0,1796.0999755859375,1789.0,1794.0,249,0.0,0.0
2022-08-10 00:00:00-04:00,1804.4000244140625,1804.9000244140625,1787.800048828125,1795.5999755859375,601,0.0,0.0
2022-08-11 00:00:00-04:00,1794.300048828125,1794.300048828125,1785.699951171875,1789.699951171875,1235,0.0,0.0
2022-08-12 00:00:00-04:00,1786.300048828125,1800.4000244140625,1784.300048828125,1798.5999755859375,187,0.0,0.0
2022-08-15 00:00:00-04:00,1799.0,1799.0,1774.699951171875,1781.4000244140625,64,0.0,0.0
2022-08-16 00:00:00-04:00,1777.4000244140625,1777.4000244140625,1771.4000244140625,1773.199951171875,308,0.0,0.0
2022-08-17 00:00:00-04:00,1769.699951171875,1769.699951171875,1760.0,1760.300048828125,23,0.0,0.0
2022-08-18 00:00:00-04:00,1762.9000244140625,1762.9000244140625,1753.4000244140625,1755.300048828125,321,0.0,0.0
2022-08-19 00:00:00-04:00,1753.699951171875,1754.300048828125,1747.5,1747.5999755859375,49,0.0,0.0
2022-08-22 00:00:00-04:00,1740.5,1740.5,1726.5,1734.0,347,0.0,0.0
2022-08-23 00:00:00-04:00,1738.0,1748.9000244140625,1731.9000244140625,1746.800048828125,509,0.0,0.0
2022-08-24 00:00:00-04:00,1745.0,1751.800048828125,1743.5999755859375,1747.800048828125,187,0.0,0.0
2022-08-25 00:00:00-04:00,1761.5999755859375,1761.800048828125,1755.0,1757.699951171875,172,0.0,0.0
2022-08-26 00:00:00-04:00,1754.0,1755.0,1736.0999755859375,1736.0999755859375,202,0.0,0.0
2022-08-29 00:00:00-04:00,1732.4000244140625,1741.199951171875,1732.0999755859375,1736.5999755859375,950,0.0,0.0
2022-08-30 00:00:00-04:00,1736.4000244140625,1739.0,1720.699951171875,1723.199951171875,385,0.0,0.0
2022-08-31 00:00:00-04:00,1718.300048828125,1720.9000244140625,1708.5,1712.800048828125,2133,0.0,0.0
2022-09-01 00:00:00-04:00,1707.9000244140625,1707.9000244140625,1693.9000244140625,1696.5999755859375,683,0.0,0.0
2022-09-02 00:00:00-04:00,1703.4000244140625,1715.699951171875,1703.0999755859375,1709.800048828125,182,0.0,0.0
2022-09-06 00:00:00-04:00,1709.699951171875,1717.4000244140625,1699.699951171875,1700.4000244140625,697,0.0,0.0
2022-09-07 00:00:00-04:00,1694.800048828125,1715.300048828125,1694.699951171875,1715.300048828125,651,0.0,0.0
2022-09-08 00:00:00-04:00,1718.199951171875,1718.199951171875,1705.300048828125,1708.0,1193,0.0,0.0
2022-09-09 00:00:00-04:00,1719.199951171875,1720.0,1712.800048828125,1716.199951171875,635,0.0,0.0
2022-09-12 00:00:00-04:00,1727.4000244140625,1728.0999755859375,1727.4000244140625,1728.0999755859375,68,0.0,0.0
2022-09-13 00:00:00-04:00,1720.5,1720.5,1697.300048828125,1705.0,432,0.0,0.0
2022-09-14 00:00:00-04:00,1698.699951171875,1701.800048828125,1696.5,1696.5,532,0.0,0.0
2022-09-15 00:00:00-04:00,1685.5,1686.0,1662.300048828125,1665.4000244140625,1125,0.0,0.0
2022-09-16 00:00:00-04:00,1660.4000244140625,1674.9000244140625,1651.699951171875,1671.699951171875,464,0.0,0.0
2022-09-19 00:00:00-04:00,1661.800048828125,1669.4000244140625,1658.5,1666.199951171875,580,0.0,0.0
2022-09-20 00:00:00-04:00,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,2830,0.0,0.0
2022-09-21 00:00:00-04:00,1665.5,1680.0999755859375,1664.5999755859375,1664.5999755859375,2337,0.0,0.0
2022-09-22 00:00:00-04:00,1668.300048828125,1670.800048828125,1668.300048828125,1670.800048828125,973,0.0,0.0
2022-09-23 00:00:00-04:00,1667.0,1667.0,1645.300048828125,1645.300048828125,1224,0.0,0.0
2022-09-26 00:00:00-04:00,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205,0.0,0.0
2022-09-27 00:00:00-04:00,1632.199951171875,1636.5999755859375,1626.699951171875,1626.699951171875,888,0.0,0.0
2022-09-28 00:00:00-04:00,1620.4000244140625,1660.4000244140625,1620.4000244140625,1660.4000244140625,18311,0.0,0.0
2022-09-29 00:00:00-04:00,1657.0,1662.5999755859375,1640.0,1658.5,6028,0.0,0.0
2022-09-30 00:00:00-04:00,1661.699951171875,1672.699951171875,1658.0,1662.4000244140625,548,0.0,0.0
2022-10-03 00:00:00-04:00,1667.199951171875,1700.0,1661.9000244140625,1692.9000244140625,410,0.0,0.0
2022-10-04 00:00:00-04:00,1701.199951171875,1728.0,1696.0,1721.0999755859375,291,0.0,0.0
2022-10-05 00:00:00-04:00,1724.0999755859375,1726.5999755859375,1703.0,1711.4000244140625,418,0.0,0.0
2022-10-06 00:00:00-04:00,1721.0,1723.300048828125,1709.0999755859375,1711.699951171875,133,0.0,0.0
2022-10-07 00:00:00-04:00,1710.0999755859375,1710.0999755859375,1693.699951171875,1700.5,179,0.0,0.0
2022-10-10 00:00:00-04:00,1693.4000244140625,1693.4000244140625,1667.0,1667.300048828125,195,0.0,0.0
2022-10-11 00:00:00-04:00,1661.800048828125,1678.699951171875,1661.0,1678.699951171875,167,0.0,0.0
2022-10-12 00:00:00-04:00,1668.0,1672.699951171875,1668.0,1670.300048828125,149,0.0,0.0
2022-10-13 00:00:00-04:00,1675.199951171875,1675.300048828125,1641.5,1670.0,729,0.0,0.0
2022-10-14 00:00:00-04:00,1665.300048828125,1667.0,1640.0,1641.699951171875,82,0.0,0.0
2022-10-17 00:00:00-04:00,1650.199951171875,1657.0,1646.800048828125,1657.0,238,0.0,0.0
2022-10-18 00:00:00-04:00,1651.4000244140625,1655.199951171875,1649.0,1649.0,597,0.0,0.0
2022-10-19 00:00:00-04:00,1637.5,1637.5,1627.5,1627.5,84,0.0,0.0
2022-10-20 00:00:00-04:00,1622.800048828125,1641.4000244140625,1622.800048828125,1630.800048828125,477,0.0,0.0
2022-10-21 00:00:00-04:00,1634.0999755859375,1653.9000244140625,1634.0999755859375,1651.0,224,0.0,0.0
2022-10-24 00:00:00-04:00,1662.699951171875,1662.699951171875,1648.699951171875,1648.699951171875,29,0.0,0.0
2022-10-25 00:00:00-04:00,1648.199951171875,1652.800048828125,1637.300048828125,1652.800048828125,880,0.0,0.0
2022-10-26 00:00:00-04:00,1649.800048828125,1667.0,1649.800048828125,1664.0,89,0.0,0.0
2022-10-27 00:00:00-04:00,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298,0.0,0.0
2022-10-28 00:00:00-04:00,1661.0,1661.0,1638.699951171875,1639.5999755859375,626,0.0,0.0
2022-10-31 00:00:00-04:00,1641.800048828125,1641.800048828125,1633.4000244140625,1635.9000244140625,522,0.0,0.0
2022-11-01 00:00:00-04:00,1630.800048828125,1653.699951171875,1630.800048828125,1645.0,985,0.0,0.0
2022-11-02 00:00:00-04:00,1650.800048828125,1664.699951171875,1634.0,1645.699951171875,612,0.0,0.0
2022-11-03 00:00:00-04:00,1629.199951171875,1629.199951171875,1615.0999755859375,1627.300048828125,1427,0.0,0.0
2022-11-04 00:00:00-04:00,1630.199951171875,1674.5,1629.0,1672.5,159,0.0,0.0
2022-11-07 00:00:00-05:00,1676.9000244140625,1677.9000244140625,1672.9000244140625,1676.5,42,0.0,0.0
2022-11-08 00:00:00-05:00,1703.199951171875,1712.0999755859375,1703.199951171875,1712.0999755859375,23,0.0,0.0
2022-11-09 00:00:00-05:00,1707.4000244140625,1720.199951171875,1706.0,1710.0999755859375,497,0.0,0.0
2022-11-10 00:00:00-05:00,1708.199951171875,1750.300048828125,1708.199951171875,1750.300048828125,325,0.0,0.0
2022-11-11 00:00:00-05:00,1763.800048828125,1766.0,1757.5999755859375,1766.0,257,0.0,0.0
2022-11-14 00:00:00-05:00,1762.0,1773.5999755859375,1761.5999755859375,1773.5999755859375,358,0.0,0.0
2022-11-15 00:00:00-05:00,1770.800048828125,1773.800048828125,1769.9000244140625,1773.800048828125,57,0.0,0.0
2022-11-16 00:00:00-05:00,1776.5999755859375,1778.9000244140625,1773.0,1773.0,303,0.0,0.0
2022-11-17 00:00:00-05:00,1763.0,1763.0,1756.0,1760.800048828125,18,0.0,0.0
2022-11-18 00:00:00-05:00,1763.300048828125,1763.300048828125,1747.5999755859375,1751.9000244140625,414,0.0,0.0
2022-11-21 00:00:00-05:00,1739.0,1744.9000244140625,1736.0999755859375,1737.4000244140625,544,0.0,0.0
2022-11-22 00:00:00-05:00,1741.699951171875,1741.699951171875,1738.300048828125,1738.300048828125,15,0.0,0.0
2022-11-23 00:00:00-05:00,1736.5,1750.9000244140625,1736.5,1744.9000244140625,39,0.0,0.0
2022-11-25 00:00:00-05:00,1753.0,1757.9000244140625,1749.199951171875,1753.300048828125,216,0.0,0.0
2022-11-28 00:00:00-05:00,1741.300048828125,1741.300048828125,1740.0999755859375,1740.0999755859375,132767,0.0,0.0
2022-11-29 00:00:00-05:00,1739.5,1758.199951171875,1737.9000244140625,1748.4000244140625,19416,0.0,0.0
2022-11-30 00:00:00-05:00,1748.0999755859375,1769.4000244140625,1745.0999755859375,1746.0,3339,0.0,0.0
2022-12-01 00:00:00-05:00,1768.699951171875,1803.699951171875,1768.699951171875,1801.0999755859375,1053,0.0,0.0
2022-12-02 00:00:00-05:00,1802.0,1802.300048828125,1779.4000244140625,1795.9000244140625,1725,0.0,0.0
2022-12-05 00:00:00-05:00,1795.699951171875,1808.0,1764.300048828125,1767.4000244140625,1713,0.0,0.0
2022-12-06 00:00:00-05:00,1768.5999755859375,1779.4000244140625,1767.9000244140625,1769.300048828125,105,0.0,0.0
2022-12-07 00:00:00-05:00,1769.300048828125,1790.300048828125,1769.300048828125,1785.5,422,0.0,0.0
2022-12-08 00:00:00-05:00,1782.0,1790.9000244140625,1782.0,1788.699951171875,713,0.0,0.0
2022-12-09 00:00:00-05:00,1794.9000244140625,1804.300048828125,1791.0999755859375,1798.0999755859375,125,0.0,0.0
2022-12-12 00:00:00-05:00,1787.300048828125,1793.9000244140625,1777.699951171875,1780.5,85,0.0,0.0
2022-12-13 00:00:00-05:00,1780.699951171875,1819.800048828125,1780.5,1813.9000244140625,205,0.0,0.0
2022-12-14 00:00:00-05:00,1810.800048828125,1812.800048828125,1797.9000244140625,1807.5,1074,0.0,0.0
2022-12-15 00:00:00-05:00,1801.0,1801.0,1774.800048828125,1777.199951171875,421,0.0,0.0
2022-12-16 00:00:00-05:00,1777.9000244140625,1791.4000244140625,1777.9000244140625,1790.0,206,0.0,0.0
2022-12-19 00:00:00-05:00,1791.5999755859375,1796.300048828125,1785.5999755859375,1787.699951171875,79,0.0,0.0
2022-12-20 00:00:00-05:00,1786.5,1821.4000244140625,1786.5,1815.9000244140625,51,0.0,0.0
2022-12-21 00:00:00-05:00,1817.4000244140625,1821.4000244140625,1814.4000244140625,1815.9000244140625,35,0.0,0.0
2022-12-22 00:00:00-05:00,1818.0999755859375,1818.0999755859375,1785.0,1787.0,411,0.0,0.0
2022-12-23 00:00:00-05:00,1794.300048828125,1802.800048828125,1794.0999755859375,1795.9000244140625,49,0.0,0.0
2022-12-27 00:00:00-05:00,1803.4000244140625,1826.300048828125,1803.4000244140625,1814.800048828125,69,0.0,0.0
2022-12-28 00:00:00-05:00,1803.199951171875,1807.9000244140625,1803.0999755859375,1807.9000244140625,434,0.0,0.0
2022-12-29 00:00:00-05:00,1805.800048828125,1819.5,1805.800048828125,1819.5,277,0.0,0.0
2022-12-30 00:00:00-05:00,1817.0,1822.300048828125,1816.800048828125,1819.699951171875,95,0.0,0.0
2023-01-03 00:00:00-05:00,1836.199951171875,1839.699951171875,1836.199951171875,1839.699951171875,29,0.0,0.0
2023-01-04 00:00:00-05:00,1845.5999755859375,1859.0999755859375,1845.5999755859375,1852.800048828125,25,0.0,0.0
2023-01-05 00:00:00-05:00,1855.199951171875,1855.199951171875,1834.800048828125,1834.800048828125,24,0.0,0.0
2023-01-06 00:00:00-05:00,1838.4000244140625,1868.199951171875,1835.300048828125,1864.199951171875,26,0.0,0.0
2023-01-09 00:00:00-05:00,1867.0,1880.0,1867.0,1872.699951171875,62,0.0,0.0
2023-01-10 00:00:00-05:00,1877.800048828125,1878.0999755859375,1871.5999755859375,1871.5999755859375,101,0.0,0.0
2023-01-11 00:00:00-05:00,1873.0999755859375,1877.800048828125,1873.0999755859375,1874.5999755859375,1236,0.0,0.0
2023-01-12 00:00:00-05:00,1877.199951171875,1897.4000244140625,1877.199951171875,1895.5,59,0.0,0.0
2023-01-13 00:00:00-05:00,1899.0,1920.9000244140625,1898.300048828125,1918.4000244140625,512,0.0,0.0
2023-01-16 00:00:00-05:00,1920.0999755859375,1920.0999755859375,1912.4000244140625,1912.4000244140625,512,0.0,0.0
2023-01-17 00:00:00-05:00,1920.0999755859375,1920.0999755859375,1905.199951171875,1907.199951171875,706,0.0,0.0
2023-01-18 00:00:00-05:00,1911.0999755859375,1911.0999755859375,1903.0999755859375,1904.4000244140625,1027,0.0,0.0
2023-01-19 00:00:00-05:00,1922.0999755859375,1931.800048828125,1922.0999755859375,1922.0999755859375,371,0.0,0.0
2023-01-20 00:00:00-05:00,1922.0999755859375,1928.5,1921.4000244140625,1926.4000244140625,1346,0.0,0.0
2023-01-23 00:00:00-05:00,1926.5,1927.0999755859375,1915.0,1927.0999755859375,218,0.0,0.0
2023-01-24 00:00:00-05:00,1931.800048828125,1936.800048828125,1931.800048828125,1933.9000244140625,201,0.0,0.0
2023-01-25 00:00:00-05:00,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,7,0.0,0.0
2023-01-26 00:00:00-05:00,1936.5999755859375,1937.0999755859375,1927.0999755859375,1929.0999755859375,131,0.0,0.0
2023-01-27 00:00:00-05:00,1928.5999755859375,1928.5999755859375,1928.5999755859375,1928.5999755859375,150902,0.0,0.0
2023-01-30 00:00:00-05:00,1928.300048828125,1933.5999755859375,1920.300048828125,1922.9000244140625,27220,0.0,0.0
2023-01-31 00:00:00-05:00,1923.0,1930.4000244140625,1900.5999755859375,1929.5,1910,0.0,0.0
2023-02-01 00:00:00-05:00,1927.199951171875,1955.0,1922.0,1927.800048828125,2290,0.0,0.0
2023-02-02 00:00:00-05:00,1952.300048828125,1959.0999755859375,1911.300048828125,1916.300048828125,748,0.0,0.0
2023-02-03 00:00:00-05:00,1912.4000244140625,1917.0,1861.5,1862.9000244140625,992,0.0,0.0
2023-02-06 00:00:00-05:00,1865.5999755859375,1880.0,1863.4000244140625,1866.199951171875,424,0.0,0.0
2023-02-07 00:00:00-05:00,1870.0,1875.699951171875,1868.0,1871.699951171875,297,0.0,0.0
2023-02-08 00:00:00-05:00,1872.0999755859375,1880.4000244140625,1872.0999755859375,1877.4000244140625,230,0.0,0.0
2023-02-09 00:00:00-05:00,1875.300048828125,1884.5999755859375,1859.800048828125,1866.199951171875,223,0.0,0.0
2023-02-10 00:00:00-05:00,1861.5999755859375,1863.5,1852.4000244140625,1862.800048828125,27,0.0,0.0
2023-02-13 00:00:00-05:00,1859.0,1861.0,1850.0,1851.9000244140625,569,0.0,0.0
2023-02-14 00:00:00-05:00,1854.0999755859375,1862.0,1846.199951171875,1854.0,656,0.0,0.0
2023-02-15 00:00:00-05:00,1842.0,1842.0,1828.199951171875,1834.199951171875,368,0.0,0.0
2023-02-16 00:00:00-05:00,1838.5999755859375,1843.699951171875,1827.199951171875,1842.0,222,0.0,0.0
2023-02-17 00:00:00-05:00,1827.4000244140625,1842.199951171875,1818.4000244140625,1840.4000244140625,35,0.0,0.0
2023-02-21 00:00:00-05:00,1842.5999755859375,1843.0,1833.0,1833.0,862,0.0,0.0
2023-02-22 00:00:00-05:00,1835.699951171875,1836.199951171875,1825.0999755859375,1832.0,278,0.0,0.0
2023-02-23 00:00:00-05:00,1826.4000244140625,1827.5,1818.0,1818.0,291,0.0,0.0
2023-02-24 00:00:00-05:00,1808.800048828125,1808.800048828125,1808.800048828125,1808.800048828125,404,0.0,0.0
2023-02-27 00:00:00-05:00,1811.5999755859375,1817.5,1808.9000244140625,1817.0,829,0.0,0.0
2023-02-28 00:00:00-05:00,1808.0999755859375,1830.0,1808.0999755859375,1828.9000244140625,618,0.0,0.0
2023-03-01 00:00:00-05:00,1827.0999755859375,1841.699951171875,1827.0999755859375,1837.699951171875,211,0.0,0.0
2023-03-02 00:00:00-05:00,1830.0,1836.300048828125,1830.0,1833.5,154,0.0,0.0
2023-03-03 00:00:00-05:00,1837.300048828125,1855.4000244140625,1837.300048828125,1847.699951171875,61,0.0,0.0
2023-03-06 00:00:00-05:00,1853.300048828125,1853.800048828125,1844.199951171875,1847.9000244140625,5,0.0,0.0
2023-03-07 00:00:00-05:00,1840.9000244140625,1840.9000244140625,1813.9000244140625,1813.9000244140625,450,0.0,0.0
2023-03-08 00:00:00-05:00,1811.5999755859375,1812.9000244140625,1811.5,1812.699951171875,75,0.0,0.0
2023-03-09 00:00:00-05:00,1816.4000244140625,1829.300048828125,1815.5999755859375,1829.300048828125,332,0.0,0.0
2023-03-10 00:00:00-05:00,1852.300048828125,1868.5,1852.0,1862.0,248,0.0,0.0
2023-03-13 00:00:00-04:00,1890.800048828125,1913.0999755859375,1875.0999755859375,1911.699951171875,503,0.0,0.0
